area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,マレーシア,タイ,インド,インドネシア,フィリピン,ベトナム,ロシア,イギリス,フランス,ドイツ,アメリカ,カナダ,オーストラリア,その他
道央,後志,喜茂別町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,京極町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,京極町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,倶知安町,宿泊客数,2895,1297,1732,12073,6349,1509,2202,37,932,233,0,455,1515,212,186,2921,768,19945,6548,61809,52737,1.172,,,,,
道央,後志,倶知安町,宿泊客延数,9818,5248,5778,49932,27911,6326,9782,203,3837,1177,0,1447,6753,867,760,11320,3376,120074,27377,291986,273928,1.066,,,,,
道央,後志,共和町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,共和町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,岩内町,宿泊客数,10,13,10,2,2,0,0,0,0,3,5,0,0,2,0,10,1,0,6,64,89,0.719,,,,,
道央,後志,岩内町,宿泊客延数,17,15,10,2,2,0,0,0,0,18,85,0,0,6,0,74,14,0,6,249,141,1.766,,,,,
道央,後志,泊村,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,泊村,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,神恵内村,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0.273,,,,,
道央,後志,神恵内村,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0.273,,,,,
道央,後志,積丹町,宿泊客数,39,4,68,73,4,0,0,0,0,0,0,0,0,0,0,4,0,8,0,200,111,1.802,,,,,
道央,後志,積丹町,宿泊客延数,39,4,68,73,4,0,0,0,0,0,0,0,0,0,0,4,0,8,0,200,111,1.802,,,,,
道央,後志,古平町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,古平町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,,,,,
道央,後志,仁木町,宿泊客数,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.000,,,,,
道央,後志,仁木町,宿泊客延数,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.000,,,,,
道央,後志,余市町,宿泊客数,60,0,15,0,0,4,3,0,0,0,0,4,0,0,0,2,0,0,0,88,63,1.397,,,,,
道央,後志,余市町,宿泊客延数,80,0,15,0,0,4,3,0,0,0,0,4,0,0,0,2,0,0,0,108,75,1.440,,,,,
道央,後志,赤井川村,宿泊客数,7465,582,9431,7908,3237,819,8577,0,209,0,0,27,0,0,0,437,0,2061,1784,42537,31935,1.332,,,,,
道央,後志,赤井川村,宿泊客延数,7465,582,9431,7908,3237,819,8577,0,209,0,0,27,0,0,0,437,0,2061,1784,42537,40807,1.042,,,,,
道央,胆振,室蘭市,宿泊客数,1541,153,58,41,93,36,48,56,223,217,7,58,32,94,23,46,12,30,93,2861,942,3.037,,,,,
道央,胆振,室蘭市,宿泊客延数,2025,173,78,60,97,43,61,56,223,248,7,96,157,134,39,55,17,39,230,3838,1882,2.039,,,,,
道央,胆振,苫小牧市,宿泊客数,12455,2374,2628,771,700,66,91,2,10,55,0,26,110,16,42,158,141,68,342,20055,22442,0.894,,,,,
道央,胆振,苫小牧市,宿泊客延数,12946,2388,2664,786,785,81,176,5,10,55,0,26,111,16,54,254,361,86,600,21404,22595,0.947,,,,,
道央,胆振,登別市,宿泊客数,48240,54292,171773,33449,15611,12406,17203,31,791,800,73,546,120,73,43,2044,260,841,6196,364792,305610,1.194,,,,,
道央,胆振,登別市,宿泊客延数,50125,56067,172584,34962,16139,12468,17451,31,802,875,73,827,137,93,64,2241,297,914,6405,372555,314506,1.185,,,,,
道央,胆振,伊達市,宿泊客数,11381,9295,8194,6973,274,1302,1234,0,0,0,0,0,3,0,0,3,1,3,475,39138,37190,1.052,,,,,
道央,胆振,伊達市,宿泊客延数,11482,9336,8222,10232,287,1302,1236,0,0,0,0,0,4,0,0,3,1,10,485,42600,39185,1.087,,,,,
