area,promotion_bureau,commune,type,中国,韓国,台湾,香港,シンガポール,マレーシア,タイ,インド,インドネシア,フィリピン,ベトナム,ロシア,イギリス,フランス,ドイツ,アメリカ,カナダ,オーストラリア,その他
道央,胆振,洞爺湖町,宿泊客数,16268,11253,58483,9005,6105,1429,6576,0,557,30,21,32,47,62,62,450,36,168,5893,116477,73468,1.585,
道央,胆振,洞爺湖町,宿泊客延数,18622,11434,59888,9797,6415,1539,7270,0,593,34,21,86,75,88,113,626,52,245,6493,123391,76388,1.615,
道央,胆振,安平町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道央,胆振,安平町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道央,胆振,むかわ町,宿泊客数,6,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18,18,1.000,
道央,胆振,むかわ町,宿泊客延数,6,10,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,20,33,0.606,
道央,日高,日高町,宿泊客数,0,2,8,11,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,39,8,4.875,
道央,日高,日高町,宿泊客延数,0,2,8,15,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,58,18,3.222,
道央,日高,平取町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道央,日高,平取町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道央,日高,新冠町,宿泊客数,10,17,0,3,0,0,0,0,0,0,0,0,0,2,2,8,1,0,3,46,84,0.548,
道央,日高,新冠町,宿泊客延数,10,17,0,3,0,0,0,0,0,0,0,0,0,2,2,9,1,0,7,51,88,0.580,
道央,日高,浦河町,宿泊客数,22,135,20,15,3,4,2,1,0,0,0,6,2,0,0,22,0,18,3,253,120,2.108,
道央,日高,浦河町,宿泊客延数,22,163,20,15,3,4,2,1,0,0,0,6,2,0,0,34,0,18,3,293,149,1.966,
道央,日高,様似町,宿泊客数,0,1,0,9,0,0,0,0,0,4,0,2,0,0,0,2,0,0,3,21,74,0.284,
道央,日高,様似町,宿泊客延数,0,1,0,11,0,0,0,0,0,4,0,4,0,0,0,3,0,0,9,32,80,0.400,
道央,日高,えりも町,宿泊客数,4,14,12,6,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,66,83,0.795,
道央,日高,えりも町,宿泊客延数,4,18,12,6,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,70,83,0.843,
道央,日高,新ひだか町,宿泊客数,22,36,0,20,1,0,22,1,3,0,0,1,0,0,1,13,0,5,11,136,137,0.993,
道央,日高,新ひだか町,宿泊客延数,29,93,0,20,1,0,22,5,16,0,0,1,0,0,1,31,0,5,115,339,242,1.401,
道南,渡島,函館市,宿泊客数,13589,7811,214448,14098,6533,2188,8918,178,1201,31,10,92,367,179,276,2521,835,989,13951,288215,178519,1.614,
道南,渡島,函館市,宿泊客延数,15983,8593,216106,15779,8220,2452,9667,235,1260,99,10,109,459,430,332,3001,891,1212,15406,300244,187924,1.598,
道南,渡島,北斗市,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.500,
道南,渡島,北斗市,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0.833,
道南,渡島,松前町,宿泊客数,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,4,17,21,0.810,
道南,渡島,松前町,宿泊客延数,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,4,17,41,0.415,
道南,渡島,福島町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道南,渡島,福島町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道南,渡島,知内町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道南,渡島,知内町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道南,渡島,木古内町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,1.333,
道南,渡島,木古内町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,1.333,
道南,渡島,七飯町,宿泊客数,604,1855,2990,2495,201,178,164,0,47,0,5,2,2,0,5,9,0,15,155,8727,6145,1.420,
道南,渡島,七飯町,宿泊客延数,612,1925,3019,2523,206,185,184,0,47,0,5,2,2,0,11,17,0,15,201,8954,6378,1.404,
道南,渡島,鹿部町,宿泊客数,353,5103,2771,158,328,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8716,10320,0.845,
道南,渡島,鹿部町,宿泊客延数,353,5103,2771,158,328,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8716,10320,0.845,
道南,渡島,森町,宿泊客数,1267,18,3053,106,150,34,81,0,0,0,0,40,0,0,0,2,0,1,0,4752,1835,2.590,
道南,渡島,森町,宿泊客延数,1501,18,3620,129,180,38,93,0,0,0,0,48,0,0,0,2,0,1,0,5630,3320,1.696,
道南,渡島,八雲町,宿泊客数,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,29,0.448,
道南,渡島,八雲町,宿泊客延数,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,46,0.283,
道南,渡島,長万部町,宿泊客数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
道南,渡島,長万部町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,
